treat,age,educ,black,hisp,married,nodegr,re74,re75,re78
0.00,23.00,12.00,0.00,0.00,1.00,0.00,3781.39,3933.34,21025.09
0.00,47.00,17.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25381.43
0.00,45.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,21.00,14.00,0.00,0.00,0.00,0.00,1761.38,1985.47,15448.15
0.00,16.00,9.00,0.00,0.00,0.00,1.00,242.95,406.40,3655.90
0.00,34.00,16.00,0.00,0.00,1.00,0.00,22807.82,24522.05,25564.67
0.00,35.00,11.00,0.00,0.00,1.00,1.00,3975.35,0.00,21963.45
0.00,33.00,14.00,0.00,0.00,1.00,0.00,21226.70,9456.48,17154.93
0.00,41.00,9.00,0.00,1.00,1.00,1.00,20989.63,20500.98,21876.26
0.00,41.00,12.00,0.00,0.00,1.00,0.00,20194.16,20893.06,25564.67
0.00,17.00,10.00,0.00,0.00,0.00,1.00,0.00,2153.76,17243.59
0.00,47.00,9.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,25.00,16.00,0.00,0.00,1.00,0.00,10511.47,22905.39,25564.67
0.00,20.00,13.00,0.00,0.00,1.00,0.00,5756.33,8956.98,1579.69
0.00,38.00,13.00,0.00,0.00,0.00,0.00,19743.53,14911.60,10947.00
0.00,25.00,16.00,0.00,0.00,0.00,0.00,13215.25,9880.79,25564.67
0.00,18.00,12.00,0.00,0.00,0.00,0.00,1304.87,2809.02,4220.39
0.00,37.00,12.00,0.00,0.00,1.00,0.00,18103.63,18690.97,19435.06
0.00,49.00,8.00,0.00,0.00,1.00,1.00,23730.64,8391.24,25564.67
0.00,41.00,12.00,0.00,0.00,0.00,0.00,25862.32,25243.55,25564.67
0.00,47.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,23028.89
0.00,32.00,13.00,0.00,0.00,1.00,0.00,14594.58,16093.21,25564.67
0.00,55.00,13.00,0.00,0.00,1.00,0.00,25133.47,25003.65,25564.67
0.00,27.00,12.00,0.00,0.00,1.00,0.00,24653.45,21850.89,25564.67
0.00,27.00,15.00,0.00,0.00,1.00,0.00,7982.05,21372.87,7370.90
0.00,47.00,12.00,0.00,0.00,1.00,0.00,0.00,5976.10,4523.32
0.00,25.00,13.00,0.00,0.00,0.00,0.00,0.00,6359.23,16504.73
0.00,33.00,13.00,0.00,0.00,1.00,0.00,25074.70,24539.95,25564.67
0.00,26.00,12.00,0.00,0.00,1.00,0.00,24725.95,24692.13,25564.67
0.00,23.00,10.00,0.00,0.00,1.00,1.00,11285.38,6067.40,0.00
0.00,18.00,10.00,0.00,0.00,1.00,1.00,5039.23,7764.63,19031.64
0.00,31.00,12.00,0.00,0.00,1.00,0.00,25648.76,22398.73,25564.67
0.00,40.00,10.00,0.00,0.00,1.00,1.00,11792.83,14131.02,1841.25
0.00,27.00,16.00,0.00,0.00,1.00,0.00,5194.02,827.13,1915.13
0.00,29.00,12.00,0.00,0.00,0.00,0.00,13138.84,9483.34,25564.67
0.00,52.00,16.00,0.00,0.00,1.00,0.00,20417.52,8956.98,0.00
0.00,19.00,12.00,0.00,0.00,0.00,0.00,0.00,1983.68,15211.72
0.00,27.00,13.00,0.00,0.00,1.00,0.00,11265.78,10818.92,5492.71
0.00,35.00,18.00,0.00,0.00,1.00,0.00,10971.89,0.00,0.00
0.00,29.00,15.00,0.00,0.00,1.00,0.00,12931.16,14367.34,14629.49
0.00,33.00,16.00,0.00,0.00,1.00,0.00,15339.10,10519.94,11012.02
0.00,28.00,12.00,0.00,0.00,1.00,0.00,16199.22,16521.10,22006.30
0.00,22.00,9.00,0.00,1.00,1.00,1.00,5562.36,7014.48,0.00
0.00,46.00,4.00,0.00,1.00,1.00,1.00,8395.46,9660.58,5868.05
0.00,16.00,6.00,0.00,1.00,0.00,1.00,164.58,35.81,1640.28
0.00,30.00,6.00,0.00,1.00,1.00,1.00,3910.70,3870.68,5268.10
0.00,47.00,12.00,0.00,0.00,1.00,0.00,18403.39,19498.40,18938.54
0.00,27.00,10.00,0.00,1.00,1.00,1.00,15648.66,2449.16,21511.27
0.00,49.00,3.00,0.00,1.00,1.00,1.00,5327.25,8240.86,13042.41
0.00,18.00,11.00,0.00,1.00,0.00,1.00,0.00,3039.97,2027.44
0.00,53.00,4.00,0.00,1.00,1.00,1.00,11397.05,4493.71,2348.11
0.00,26.00,13.00,0.00,0.00,1.00,0.00,22523.73,23444.27,1208.78
0.00,21.00,11.00,0.00,1.00,0.00,1.00,1228.46,177.24,410.81
0.00,32.00,12.00,0.00,0.00,1.00,0.00,20768.23,21625.31,25326.76
0.00,55.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,25.00,12.00,0.00,0.00,1.00,0.00,24949.30,25243.55,25357.79
0.00,44.00,14.00,0.00,0.00,1.00,0.00,24914.04,22769.32,25564.67
0.00,31.00,5.00,1.00,0.00,1.00,1.00,22255.31,21224.27,25564.67
0.00,41.00,12.00,0.00,0.00,1.00,0.00,19794.47,18502.98,22347.66
0.00,26.00,13.00,0.00,0.00,0.00,0.00,5838.62,4590.39,7729.99
0.00,32.00,12.00,0.00,0.00,1.00,0.00,23948.12,25243.55,22315.15
0.00,36.00,12.00,0.00,0.00,1.00,0.00,15732.91,25243.55,25564.67
0.00,29.00,13.00,0.00,0.00,0.00,0.00,0.00,943.50,16240.22
0.00,32.00,14.00,0.00,0.00,0.00,0.00,6487.13,9571.07,12238.53
0.00,24.00,12.00,0.00,0.00,1.00,0.00,22435.56,11612.03,13704.44
0.00,36.00,13.00,1.00,0.00,1.00,0.00,18493.52,17366.13,18128.75
0.00,29.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,22.00,12.00,0.00,0.00,1.00,0.00,15917.08,7558.74,15501.35
0.00,37.00,10.00,0.00,0.00,1.00,1.00,18842.27,9286.40,25564.67
0.00,18.00,12.00,1.00,0.00,0.00,0.00,1579.17,1408.98,3057.42
0.00,39.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,964.96
0.00,23.00,12.00,0.00,0.00,1.00,0.00,14960.96,19322.95,25564.67
0.00,44.00,15.00,0.00,0.00,1.00,0.00,24475.16,25243.55,25564.67
0.00,37.00,10.00,0.00,0.00,1.00,1.00,9933.48,4984.26,10562.79
0.00,50.00,12.00,0.00,0.00,1.00,0.00,13765.81,21430.16,25564.67
0.00,55.00,8.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
0.00,47.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,42.00,7.00,0.00,0.00,1.00,1.00,12121.98,12707.71,8581.16
0.00,51.00,5.00,0.00,0.00,1.00,1.00,17866.55,17095.79,14552.65
0.00,25.00,12.00,1.00,0.00,1.00,0.00,10754.42,2658.63,11440.56
0.00,48.00,8.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
0.00,44.00,3.00,0.00,0.00,0.00,1.00,8918.58,11871.63,9937.71
0.00,40.00,10.00,0.00,0.00,1.00,1.00,25862.32,25243.55,21443.29
0.00,18.00,11.00,0.00,0.00,0.00,1.00,0.00,0.00,7419.67
0.00,54.00,9.00,0.00,0.00,0.00,1.00,20501.77,18422.42,18416.91
0.00,53.00,10.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
0.00,53.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,17.00,11.00,0.00,0.00,0.00,1.00,1504.72,1242.48,6380.82
0.00,42.00,16.00,0.00,0.00,1.00,0.00,19984.52,25243.55,25564.67
0.00,29.00,13.00,0.00,0.00,1.00,0.00,16544.05,11597.71,16144.16
0.00,32.00,10.00,0.00,0.00,1.00,1.00,3454.19,4839.24,2812.11
0.00,24.00,12.00,0.00,0.00,1.00,0.00,21886.97,18307.84,19801.54
0.00,23.00,12.00,0.00,0.00,1.00,0.00,11328.48,9402.77,14234.94
0.00,32.00,6.00,0.00,1.00,1.00,1.00,979.63,1036.60,0.00
0.00,28.00,12.00,0.00,0.00,1.00,0.00,7411.91,2350.69,10725.34
0.00,28.00,14.00,0.00,0.00,1.00,0.00,148.90,82.35,0.00
0.00,49.00,10.00,0.00,0.00,1.00,1.00,16459.80,15597.29,16181.11
0.00,17.00,11.00,0.00,0.00,0.00,1.00,0.00,0.00,9161.91
0.00,24.00,12.00,0.00,0.00,1.00,0.00,9051.81,327.63,8547.17
0.00,47.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,38.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,0.00
0.00,27.00,12.00,1.00,0.00,1.00,0.00,15709.40,16744.89,0.00
0.00,28.00,12.00,1.00,0.00,1.00,0.00,16738.02,14698.55,20172.45
0.00,30.00,13.00,0.00,0.00,1.00,0.00,19943.38,22801.55,22584.10
0.00,41.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,47.00,12.00,0.00,0.00,1.00,0.00,23828.60,23052.19,25023.82
0.00,27.00,13.00,0.00,0.00,1.00,0.00,24543.74,24695.71,25564.67
0.00,34.00,14.00,0.00,0.00,1.00,0.00,1275.48,3419.52,25564.67
0.00,29.00,18.00,0.00,0.00,1.00,0.00,13377.87,13473.97,17802.17
0.00,55.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,50.00,8.00,0.00,0.00,1.00,1.00,19700.43,18753.63,25564.67
0.00,31.00,12.00,1.00,0.00,1.00,0.00,17743.12,18628.31,21851.14
0.00,19.00,10.00,1.00,0.00,0.00,1.00,0.00,0.00,3081.06
0.00,39.00,16.00,0.00,0.00,0.00,0.00,24443.81,24622.31,25564.67
0.00,29.00,14.00,0.00,0.00,0.00,0.00,5399.74,3095.47,441.84
0.00,18.00,12.00,0.00,0.00,0.00,0.00,429.08,0.00,0.00
0.00,43.00,11.00,0.00,0.00,1.00,1.00,17750.96,20755.21,1897.40
0.00,18.00,10.00,0.00,0.00,0.00,1.00,0.00,2262.97,0.00
0.00,39.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,16.00,10.00,1.00,0.00,0.00,1.00,0.00,0.00,14669.39
0.00,34.00,11.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
0.00,20.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,3185.98
0.00,39.00,10.00,1.00,0.00,0.00,1.00,844.44,889.79,701.92
0.00,27.00,14.00,0.00,0.00,1.00,0.00,11111.00,11533.26,7289.63
0.00,52.00,18.00,0.00,0.00,1.00,0.00,0.00,25243.55,25564.67
0.00,43.00,12.00,0.00,0.00,1.00,0.00,15584.01,14682.44,0.00
0.00,21.00,12.00,0.00,0.00,0.00,0.00,11395.10,11021.23,12970.01
0.00,26.00,12.00,0.00,0.00,1.00,0.00,21019.01,21510.73,21274.83
0.00,45.00,8.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
0.00,41.00,11.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,22.00,12.00,0.00,0.00,1.00,0.00,8530.65,10106.37,13425.15
0.00,24.00,11.00,0.00,0.00,1.00,1.00,16659.65,15908.81,20125.16
0.00,20.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,27.00,16.00,0.00,0.00,1.00,0.00,12359.05,0.00,44.33
0.00,55.00,18.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,50.00,12.00,0.00,0.00,1.00,0.00,22180.86,24058.35,0.00
0.00,22.00,12.00,0.00,0.00,1.00,0.00,9576.90,10498.45,0.00
0.00,18.00,9.00,0.00,0.00,1.00,1.00,1422.43,3462.48,8805.77
0.00,28.00,6.00,0.00,1.00,0.00,1.00,10580.04,2744.57,24120.93
0.00,24.00,12.00,0.00,0.00,0.00,0.00,0.00,2194.94,1721.55
0.00,53.00,12.00,0.00,0.00,1.00,0.00,3136.79,2866.31,4541.05
0.00,43.00,16.00,0.00,0.00,1.00,0.00,25862.32,9780.53,25.12
0.00,18.00,11.00,0.00,0.00,0.00,1.00,0.00,0.00,3898.24
0.00,42.00,11.00,0.00,0.00,1.00,1.00,25723.21,18979.21,23312.61
0.00,27.00,12.00,0.00,0.00,1.00,0.00,22502.18,22547.32,25483.39
0.00,22.00,12.00,0.00,0.00,1.00,0.00,13366.12,13280.61,25564.67
0.00,44.00,10.00,0.00,0.00,0.00,1.00,25707.54,20898.44,25564.67
0.00,28.00,12.00,0.00,0.00,1.00,0.00,13166.27,15181.94,14698.95
0.00,31.00,12.00,0.00,0.00,1.00,0.00,18648.30,19929.87,22394.95
0.00,51.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,43.00,12.00,0.00,0.00,1.00,0.00,0.00,2121.53,8659.48
0.00,48.00,9.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,48.00,18.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,44.00,18.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,55.00,8.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,43.00,8.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,19.00,12.00,0.00,0.00,0.00,0.00,9639.59,13495.45,16866.77
0.00,47.00,12.00,0.00,0.00,1.00,0.00,14700.38,5863.31,9495.87
0.00,30.00,10.00,0.00,0.00,1.00,1.00,24451.65,25198.79,21854.10
0.00,28.00,12.00,0.00,0.00,1.00,0.00,14694.50,14811.34,20073.44
0.00,30.00,14.00,0.00,0.00,0.00,0.00,25464.59,25243.55,24511.05
0.00,30.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,43.00,14.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,20.00,12.00,0.00,0.00,0.00,0.00,11081.61,9202.26,452.18
0.00,37.00,10.00,0.00,0.00,1.00,1.00,18863.82,18345.44,25187.85
0.00,16.00,9.00,0.00,0.00,0.00,1.00,444.75,708.97,2554.99
0.00,45.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,50.00,11.00,0.00,0.00,1.00,1.00,14185.09,13875.00,21277.78
0.00,47.00,18.00,0.00,0.00,1.00,0.00,17999.78,23184.68,25564.67
0.00,22.00,14.00,0.00,0.00,0.00,0.00,18881.45,24672.44,22793.93
0.00,17.00,11.00,0.00,0.00,0.00,1.00,8877.44,3435.63,594.05
0.00,20.00,10.00,0.00,0.00,1.00,1.00,5064.71,6676.11,17107.64
0.00,18.00,12.00,0.00,0.00,1.00,0.00,0.00,5585.81,9546.11
0.00,24.00,9.00,0.00,0.00,0.00,1.00,9228.15,11048.08,14993.01
0.00,27.00,12.00,1.00,0.00,1.00,0.00,442.79,456.53,484.69
0.00,23.00,12.00,0.00,0.00,1.00,0.00,12443.30,22223.27,12269.56
0.00,41.00,12.00,0.00,0.00,1.00,0.00,21935.95,25243.55,8652.09
0.00,54.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,29.00,18.00,0.00,0.00,1.00,0.00,25862.32,3806.23,0.00
0.00,30.00,12.00,0.00,0.00,1.00,0.00,8669.76,7435.21,0.00
0.00,22.00,16.00,0.00,0.00,0.00,0.00,2848.77,5807.81,9757.43
0.00,27.00,12.00,0.00,0.00,0.00,0.00,795.46,5653.84,11443.51
0.00,29.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,37.00,8.00,0.00,1.00,1.00,1.00,13274.03,7812.97,4613.46
0.00,36.00,11.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,24.00,12.00,1.00,0.00,1.00,0.00,2355.04,0.00,2448.59
0.00,38.00,9.00,0.00,0.00,0.00,1.00,24077.43,23698.50,22892.94
0.00,47.00,16.00,0.00,0.00,0.00,0.00,25862.32,25243.55,25564.67
0.00,53.00,13.00,0.00,0.00,0.00,0.00,15652.58,14122.06,18276.52
0.00,21.00,10.00,0.00,0.00,1.00,1.00,15329.30,14811.34,9789.94
0.00,34.00,12.00,0.00,0.00,1.00,0.00,17100.48,24597.24,20394.10
0.00,19.00,13.00,0.00,0.00,0.00,0.00,2882.08,5648.47,0.00
0.00,17.00,10.00,0.00,0.00,0.00,1.00,0.00,1192.36,12013.92
0.00,30.00,12.00,0.00,0.00,0.00,0.00,17890.07,14836.40,15754.04
0.00,35.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,25.00,10.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,40.00,14.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,35.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,35.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,25.00,16.00,0.00,0.00,0.00,0.00,6065.89,25241.76,25564.67
0.00,26.00,12.00,0.00,0.00,1.00,0.00,25862.32,23453.23,25564.67
0.00,22.00,12.00,1.00,0.00,0.00,0.00,8389.58,6629.57,16170.76
0.00,28.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,47.00,12.00,0.00,0.00,1.00,0.00,7864.50,15432.58,14221.64
0.00,16.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,14660.53
0.00,28.00,13.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,23.00,16.00,0.00,0.00,1.00,0.00,5527.09,16678.65,8050.65
0.00,34.00,12.00,0.00,0.00,1.00,0.00,25607.62,24864.00,25564.67
0.00,48.00,8.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,37.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,17.00,10.00,0.00,0.00,0.00,1.00,409.49,1317.68,0.00
0.00,37.00,12.00,0.00,0.00,1.00,0.00,25862.32,20497.40,21028.05
0.00,24.00,13.00,0.00,0.00,1.00,0.00,13638.46,12725.61,18223.32
0.00,53.00,11.00,0.00,0.00,1.00,1.00,11687.03,4857.15,25564.67
0.00,28.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,49.00,18.00,0.00,0.00,0.00,0.00,4038.05,3591.39,2927.38
0.00,30.00,18.00,0.00,0.00,0.00,0.00,4137.97,3827.71,3020.47
0.00,21.00,15.00,0.00,0.00,1.00,0.00,14853.20,18773.32,4099.21
0.00,28.00,12.00,0.00,0.00,1.00,0.00,19155.75,17640.05,25504.08
0.00,35.00,15.00,0.00,0.00,0.00,0.00,23769.82,23465.76,25564.67
0.00,54.00,12.00,0.00,0.00,1.00,0.00,11892.75,15540.00,9679.11
0.00,37.00,14.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,20.00,12.00,0.00,0.00,0.00,0.00,2676.36,6516.77,5322.77
0.00,35.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,29.00,14.00,0.00,0.00,1.00,0.00,239.03,445.79,823.09
0.00,45.00,12.00,0.00,0.00,1.00,0.00,23362.30,22738.89,18654.82
0.00,37.00,10.00,0.00,0.00,1.00,1.00,17225.87,9778.74,20948.25
0.00,18.00,12.00,0.00,0.00,0.00,0.00,193.97,1419.73,1613.68
0.00,45.00,12.00,0.00,0.00,1.00,0.00,23852.11,22130.18,25564.67
0.00,17.00,10.00,0.00,0.00,0.00,1.00,0.00,537.10,3131.30
0.00,27.00,12.00,0.00,1.00,1.00,0.00,20343.07,17913.97,18388.83
0.00,47.00,12.00,0.00,0.00,1.00,0.00,24710.27,25243.55,25564.67
0.00,48.00,13.00,0.00,0.00,1.00,0.00,11334.36,884.42,0.00
0.00,19.00,12.00,0.00,0.00,0.00,0.00,5052.95,11877.00,18951.84
0.00,31.00,16.00,0.00,0.00,1.00,0.00,25633.09,24018.97,25564.67
0.00,26.00,12.00,0.00,0.00,1.00,0.00,17770.55,17666.90,18577.98
0.00,36.00,13.00,0.00,0.00,1.00,0.00,22923.42,20946.77,17289.40
0.00,35.00,12.00,0.00,0.00,1.00,0.00,23726.72,22715.61,25564.67
0.00,27.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,45.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,23342.17
0.00,32.00,12.00,0.00,0.00,1.00,0.00,17517.80,11578.02,14542.31
0.00,50.00,7.00,0.00,0.00,1.00,1.00,11473.47,956.03,0.00
0.00,36.00,12.00,0.00,0.00,1.00,0.00,19381.07,18664.11,18480.45
0.00,49.00,12.00,0.00,0.00,1.00,0.00,25576.27,23897.23,16021.51
0.00,17.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,3215.53
0.00,49.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,17.00,11.00,0.00,0.00,0.00,1.00,572.11,1589.81,10248.03
0.00,36.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,22.00,15.00,0.00,0.00,0.00,0.00,7427.58,7965.15,2274.22
0.00,28.00,14.00,0.00,1.00,1.00,0.00,15895.53,18067.94,25564.67
0.00,19.00,10.00,0.00,1.00,0.00,1.00,862.08,7207.84,5785.30
0.00,26.00,13.00,0.00,0.00,1.00,0.00,22257.27,19604.03,18805.55
0.00,22.00,16.00,0.00,0.00,0.00,0.00,0.00,3317.47,25564.67
0.00,27.00,17.00,0.00,0.00,1.00,0.00,0.00,361.65,10273.16
0.00,21.00,12.00,0.00,0.00,1.00,0.00,11571.43,14673.48,21635.39
0.00,22.00,15.00,0.00,0.00,0.00,0.00,10039.28,6618.82,3401.73
0.00,51.00,12.00,0.00,0.00,1.00,0.00,2380.51,0.00,0.00
0.00,45.00,18.00,0.00,0.00,1.00,0.00,3248.46,2492.13,3747.52
0.00,28.00,18.00,0.00,0.00,0.00,0.00,3264.14,0.00,2368.80
0.00,42.00,14.00,0.00,0.00,0.00,0.00,5515.34,10199.47,0.00
0.00,22.00,12.00,0.00,0.00,0.00,0.00,11346.11,12038.13,8823.51
0.00,44.00,17.00,0.00,0.00,0.00,0.00,9049.85,8308.89,14888.10
0.00,35.00,17.00,0.00,0.00,1.00,0.00,7149.37,25243.55,25564.67
0.00,49.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,0.00
0.00,30.00,18.00,0.00,0.00,1.00,0.00,25078.62,25243.55,9785.51
0.00,23.00,12.00,0.00,0.00,1.00,0.00,11690.95,4764.05,14065.00
0.00,48.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,50.00,9.00,0.00,0.00,1.00,1.00,17656.91,17731.35,21212.76
0.00,20.00,12.00,0.00,0.00,0.00,0.00,10952.30,7250.81,13123.69
0.00,37.00,13.00,0.00,0.00,1.00,0.00,25862.32,25243.55,24862.75
0.00,53.00,12.00,0.00,0.00,0.00,0.00,25862.32,22094.37,0.00
0.00,28.00,12.00,0.00,0.00,0.00,0.00,17570.70,21301.26,24329.29
0.00,47.00,3.00,0.00,0.00,1.00,1.00,18775.65,16214.95,14299.96
0.00,34.00,12.00,0.00,0.00,1.00,0.00,25862.32,2230.74,25564.67
0.00,53.00,9.00,0.00,0.00,1.00,1.00,23503.36,20814.29,23795.83
0.00,48.00,13.00,0.00,0.00,1.00,0.00,25862.32,20714.03,25564.67
0.00,25.00,16.00,0.00,0.00,0.00,0.00,9868.83,12619.98,16912.58
0.00,52.00,18.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,27.00,8.00,0.00,1.00,0.00,1.00,12696.05,11522.52,18682.90
0.00,52.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,20.00,12.00,0.00,0.00,0.00,0.00,9757.15,8702.76,14410.79
0.00,51.00,12.00,0.00,0.00,1.00,0.00,22960.65,24960.68,24719.41
0.00,20.00,12.00,0.00,0.00,0.00,0.00,5940.50,16515.73,19268.08
0.00,24.00,12.00,0.00,0.00,1.00,0.00,18172.20,15051.24,18218.89
0.00,18.00,12.00,0.00,0.00,1.00,0.00,1551.74,4108.79,22145.21
0.00,23.00,16.00,0.00,0.00,1.00,0.00,1177.52,6285.82,9102.80
0.00,29.00,18.00,0.00,0.00,1.00,0.00,20719.25,23741.47,25564.67
0.00,54.00,12.00,0.00,0.00,1.00,0.00,22314.09,21917.13,23265.33
0.00,51.00,7.00,0.00,0.00,1.00,1.00,25844.69,23216.90,20626.11
0.00,22.00,11.00,0.00,0.00,1.00,1.00,10109.82,18726.77,2807.68
0.00,22.00,12.00,0.00,0.00,1.00,0.00,8499.30,12702.34,8582.64
0.00,55.00,8.00,0.00,0.00,1.00,1.00,23413.24,20757.00,25564.67
0.00,26.00,18.00,0.00,0.00,1.00,0.00,0.00,0.00,19664.11
0.00,23.00,16.00,0.00,0.00,1.00,0.00,2065.07,4137.44,9150.08
0.00,55.00,15.00,0.00,0.00,1.00,0.00,22545.28,0.00,14038.40
0.00,48.00,9.00,0.00,0.00,1.00,1.00,23967.71,24103.11,25564.67
0.00,37.00,8.00,0.00,0.00,1.00,1.00,15915.12,19260.29,18105.11
0.00,38.00,12.00,0.00,0.00,1.00,0.00,20887.74,22533.00,23729.33
0.00,27.00,12.00,0.00,0.00,1.00,0.00,18928.48,16290.15,16238.74
0.00,17.00,10.00,0.00,0.00,0.00,1.00,0.00,2105.42,23912.57
0.00,35.00,12.00,0.00,0.00,1.00,0.00,11645.88,12883.16,25564.67
0.00,50.00,12.00,0.00,0.00,1.00,0.00,14955.08,13821.29,16453.01
0.00,30.00,12.00,0.00,0.00,0.00,0.00,25862.32,25243.55,25564.67
0.00,36.00,12.00,0.00,0.00,1.00,0.00,25738.89,25243.55,16543.15
0.00,50.00,11.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,17.00,11.00,0.00,0.00,0.00,1.00,0.00,1992.63,6714.79
0.00,38.00,7.00,0.00,0.00,1.00,1.00,16177.67,16232.85,25564.67
0.00,34.00,12.00,0.00,0.00,1.00,0.00,25862.32,21392.56,25564.67
0.00,33.00,14.00,0.00,0.00,1.00,0.00,24870.93,25243.55,25564.67
0.00,43.00,14.00,1.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,19.00,12.00,1.00,0.00,0.00,0.00,2819.39,2298.77,19132.13
0.00,39.00,15.00,0.00,0.00,0.00,0.00,25862.32,24821.03,0.00
0.00,25.00,15.00,0.00,0.00,1.00,0.00,16238.40,10673.90,20335.00
0.00,41.00,11.00,0.00,0.00,1.00,1.00,10041.24,7241.86,3740.13
0.00,19.00,12.00,0.00,0.00,0.00,0.00,2178.71,11586.97,10361.82
0.00,33.00,16.00,0.00,0.00,1.00,0.00,0.00,1031.23,3514.03
0.00,36.00,10.00,0.00,0.00,1.00,1.00,8368.03,12643.26,21014.75
0.00,23.00,16.00,0.00,0.00,1.00,0.00,11714.46,12888.53,14531.96
0.00,31.00,14.00,0.00,0.00,1.00,0.00,23111.51,24452.23,25564.67
0.00,33.00,12.00,0.00,0.00,1.00,0.00,17384.57,16524.68,17440.13
0.00,26.00,12.00,0.00,0.00,1.00,0.00,7480.48,8475.39,0.00
0.00,52.00,10.00,0.00,0.00,0.00,1.00,25862.32,25243.55,25564.67
0.00,24.00,18.00,0.00,0.00,0.00,0.00,129.31,89.52,0.00
0.00,41.00,12.00,0.00,0.00,0.00,0.00,3793.14,2735.61,0.00
0.00,50.00,9.00,0.00,0.00,1.00,1.00,4639.54,5850.77,4524.80
0.00,53.00,12.00,0.00,0.00,1.00,0.00,25725.17,25243.55,25564.67
0.00,50.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,18.00,12.00,0.00,0.00,0.00,0.00,299.77,1009.74,3165.29
