F01,F02,F03,F04,T
3,1,1880,2500,1
4,2,910,2260,1
4,1,1050,1540,1
4,2,0,2140,1
3,2,280,1540,1
3,1,0,1520,1
4,1,540,2780,1
3,2,0,2400,1
5,1.5,0,910,1
4,1,0,1320,1
4,2,1200,2400,1
3,2,0,1650,1
4,1,380,2370,1
4,2,0,2641,1
4,2,0,2410,1
2,1,0,1750,0
4,2.5,1010,1350,1
2,1.5,0,1470,0
3,1,0,1530,1
3,1,140,1390,1
3,1,1040,990,1
2,2,0,2280,0
3,3,0,1860,1
5,1,1160,2040,1
3,2,0,3200,1
3,1,590,2260,1
3,1,0,2010,1
3,1,0,1820,1
2,1,500,1390,0
4,1.5,340,1960,1
4,1,0,1110,1
4,1,420,1670,1
3,3,70,1540,1
5,2,0,2980,1
3,1,0,1400,1
4,1.5,990,2340,1
5,2,1570,3080,1
4,2,860,4140,1
4,1,1170,2470,1
3,1,0,1660,1
2,1,0,1800,0
2,2,200,1230,0
3,2,0,2230,1
3,1,670,2280,1
4,2,0,2850,1
4,1.5,0,1210,1
4,1.5,0,1210,1
3,1,0,1580,1
3,2,0,2980,1
4,2,950,2360,1
4,2,0,2100,1
3,2,600,2260,1
2,1,0,720,0
3,1,0,2000,1
3,2,830,2800,1
2,1,0,1220,0
4,1,1300,2180,1
3,1,0,1420,1
3,1,470,1550,1
2,1,0,1400,0
3,2,0,1530,1
3,2,0,2260,1
3,1,0,1690,1
5,1,1100,2170,1
3,1.5,470,1840,1
4,1,450,1170,1
3,3,0,1390,1
4,1,0,1620,1
3,1,0,1150,1
3,1,480,2660,1
3,2,0,2450,1
3,1,800,1490,1
4,1,420,1560,1
4,2,0,2250,1
3,1,410,1360,1
5,2,0,3270,1
2,1,0,1280,0
4,2,0,2980,1
1,1,0,1120,0
3,1.5,0,1830,1
2,2,480,1540,0
3,1,0,1240,1
2,1,0,1610,0
5,1,1280,1920,1
4,1,1400,1490,1
4,2,0,1620,1
2,1,0,1280,0
4,1,0,1840,1
4,2,0,4190,1
3,2,0,2360,1
4,2,0,2800,1
2,1,0,1480,0
4,2,0,1910,1
3,1,0,860,1
5,2,750,1900,1
3,3,0,1520,1
4,1.5,0,1400,1
4,2,0,1900,1
4,1,1340,2790,1
2,1,910,1150,0
4,1.5,600,1690,1
4,1,360,1460,1
5,2,0,2310,1
4,1,400,1920,1
4,1,0,1510,1
3,1,0,2030,1
4,2,0,2390,1
4,1,1840,2700,1
3,2,0,1840,1
4,2,1030,2460,1
2,1,0,1000,0
2,1,0,2170,0
4,2.5,150,2850,1
4,2,820,1890,1
3,2,0,2250,1
3,2,0,2240,1
2,1,320,1410,0
4,2,0,2430,1
3,1,0,1590,1
2,1,960,1130,0
3,1,510,1560,1
3,1,840,1220,1
3,1.5,0,2160,1
5,1,900,1790,1
4,2,0,3460,1
4,1.5,200,1470,1
1,1.5,0,1130,0
3,1,550,1890,1
4,2,0,2700,1
4,1,970,1460,1
3,1,350,1550,1
4,1.5,0,1220,1
3,1,810,3090,1
2,1,0,1370,0
5,1,800,2340,1
3,2,300,1060,1
3,3,0,1910,1
6,2,0,2480,1
3,1,0,1010,1
4,1,1200,2240,1
2,1,860,2150,0
3,1.5,840,1180,1
3,1.5,1050,1300,1
3,1,0,1970,1
4,1.5,480,1120,1
3,1,350,2140,1
4,1,0,1970,1
3,1,0,2590,1
3,1,140,1680,1
4,2,0,1550,1
3,2,0,1320,1
5,2,0,3070,1
3,1.5,0,1350,1
3,1,980,1460,1
3,1,1340,2580,1
3,2,0,1810,1
2,1.5,400,2790,0
3,1,0,2220,1
5,1,290,1740,1
4,1,340,1360,1
3,1,0,2090,1
3,1,920,2060,1
3,1,0,1460,1
3,1.5,0,1790,1
3,1,0,1610,1
4,1,1070,1650,1
3,1,0,2000,1
3,2,0,2470,1
4,1.5,0,2370,1
4,1,1190,1440,1
2,1,0,1320,0
5,1,750,2080,1
4,1,550,1670,1
4,1,0,2230,1
3,1,650,1470,1
4,2,0,2870,1
4,1.5,0,1570,1
4,1.5,1120,2450,1
3,1,830,1750,1
3,1,0,1560,1
5,1,840,1840,1
4,2,0,2680,1
4,1.5,720,1990,1
4,2,0,2450,1
6,1,840,2110,1
6,1,840,2110,1
4,1.5,0,1410,1
4,1.5,0,1410,1
3,1.5,0,1200,1
4,1,0,2550,1
3,2,0,1020,1
3,1,450,2070,1
3,1.5,0,1390,1
3,2,0,2080,1
3,1,0,1780,1
5,1,920,1930,1
3,2,450,3370,1
3,2,670,2320,1
2,1,0,1460,0
4,1,1000,2760,1
4,1.5,0,1639,1
2,1,0,1700,0
5,2,540,1060,1
4,2,530,2030,1
3,1,0,1370,1
2,1,0,1630,0
3,1.5,0,1160,1
5,2,600,1290,1
2,1,0,1220,0
3,1,0,1190,1
3,2,0,1980,1
3,1,460,2280,1
4,2,0,3940,1
5,1,0,1560,1
4,1.5,0,1770,1
2,2,130,1140,0
5,1,0,1940,1
2,3,0,1310,0
5,2,0,2910,1
2,1,0,1180,0
4,1,530,1890,1
3,1,890,2220,1
2,1,580,1340,0
3,1,340,1710,1
4,1,1060,1540,1
4,1,1250,2080,1
3,1.5,0,1370,1
5,2,510,2170,1
3,1,0,1590,1
3,2,480,3010,1
3,1.5,0,1350,1
3,1,1380,1980,1
3,1,0,1430,1
3,2,600,2450,1
3,1,430,1820,1
2,1,0,1680,0
3,1.5,0,1900,1
4,2,0,2010,1
3,1,480,1570,1
3,1.5,560,950,1
2,1,0,1670,0
3,1.5,0,2580,1
3,1,650,2020,1
3,1.5,0,1330,1
3,1.5,0,1330,1
3,2,0,2880,1
2,1,0,1830,0
3,1,0,1680,1
3,1,1000,1400,1
3,2,1620,2980,1
4,1,710,2360,1
3,2,0,3440,1
3,2,0,1880,1
2,1,0,1150,0
3,1,0,2100,1
3,1,870,1510,1
4,1,1450,2250,1
5,1,1800,2760,1
4,2,0,1450,1
2,1,0,1960,0
3,2,600,2030,1
1,1,0,1270,0
3,1,1100,1520,1
5,2,530,4410,1
3,1,420,2440,1
2,1,0,1030,0
3,2,0,2880,1
2,1,0,1490,0
4,2,690,2020,1
5,1,1030,2170,1
3,1,960,1230,1
4,2,0,3040,1
3,2,0,3120,1
3,1,0,3050,1
5,2,0,3620,1
3,1,0,2070,1
4,2,0,2530,1
3,1.5,0,1590,1
4,1,0,1760,1
3,1,640,1240,1
5,1,1080,2400,1
5,1,1200,1950,1
2,1,200,1770,0
4,1,0,1600,1
3,1,0,2150,1
4,1,800,1340,1
3,1,480,1850,1
4,2,0,1730,1
3,1,1000,1990,1
3,1,0,1640,1
3,1,700,1190,1
3,2,0,2010,1
2,1,0,1300,0
3,1,1470,2590,1
4,1,860,2330,1
4,2,390,2100,1
4,1,1000,1510,1
3,1,0,1370,1
3,1,1000,1260,1
3,2,0,2540,1
5,1,1270,1940,1
3,2,0,1080,1
3,1,570,2260,1
2,1,0,2160,0
7,2,0,2070,1
4,1,810,2200,1
3,1.5,0,1850,1
3,2,0,3000,1
3,1,0,2330,1
3,2,1340,2990,1
5,2,0,3210,1
4,1,1090,1960,1
4,2,0,3230,1
3,2,0,3280,1
2,1,300,1760,0
4,2,0,2350,1
4,1.5,0,1150,1
3,1,500,2160,1
3,1,0,1050,1
3,2,0,2420,1
4,2,0,1850,1
3,1.5,0,2100,1
2,1,0,1370,0
2,1.5,0,1600,0
2,1,700,1330,0
3,1,880,2650,1
5,1.5,0,1900,1
4,2,0,2530,1
3,2,0,1630,1
3,2,400,2060,1
4,2,0,2420,1
2,2,0,2090,0
4,2,50,1960,1
3,1,0,1380,1
3,2,0,2230,1
3,1,470,2050,1
2,1,0,1470,0
2,1,200,1100,0
5,1,1020,1720,1
1,1,0,1890,0
4,1,610,1520,1
4,2,0,3230,1
4,2,580,1830,1
4,1,700,2510,1
3,1,0,2060,1
4,1.5,450,1760,1
2,1,0,1570,0
5,1,670,3380,1
4,1.5,220,1800,1
6,2,0,2980,1
2,1,290,1870,0
3,2,0,2910,1
3,1,0,1600,1
4,2,0,2060,1
3,1,0,1440,1
3,1,0,1500,1
4,2,1210,2800,1
3,1,0,2850,1
3,2,0,2140,1
5,1.5,0,1370,1
4,1,420,2080,1
3,2,0,1360,1
3,1,0,1440,1
6,2,1020,2950,1
3,1,0,1310,1
3,2,0,2230,1
3,1,0,1690,1
4,1,740,1680,1
4,2,0,2910,1
3,2,210,1650,1
5,1,1260,1860,1
4,1.5,0,2980,1
3,1,0,1350,1
4,2,0,2890,1
3,1,880,1750,1
4,2,0,2000,1
3,1.5,0,1050,1
3,1.5,520,1950,1
3,1,0,2070,1
4,1,600,1860,1
4,2,0,2610,1
3,2,0,1710,1
3,1,350,1290,1
3,1,1090,1990,1
1,1,0,1330,0
4,2,0,1630,1
3,1,140,1700,1
4,1,860,2490,1
4,2,0,2790,1
3,1.5,0,1420,1
3,1.5,0,1160,1
4,1.5,1080,1850,1
3,2,0,3660,1
4,1,1000,3780,1
3,1,0,1520,1
3,1,1440,2980,1
3,1,0,1070,1
3,1.5,0,1530,1
3,1,500,1790,1
4,1,730,2220,1
4,1,500,2070,1
3,1,0,1330,1
5,1,520,1750,1
3,1,600,1840,1
4,1.5,970,2240,1
3,1,0,2130,1
2,1,0,2020,0
4,2,720,2830,1
2,1,160,1220,0
4,1,620,1780,1
4,1,1600,2920,1
3,3,0,1484,1
4,1,1050,1860,1
4,2,0,2910,1
3,1,580,1580,1
4,2,0,2040,1
3,2,0,2250,1
4,2,470,1510,1
3,1,0,1840,1
2,2,0,830,0
3,2,0,980,1
3,1,620,1880,1
4,2,0,2830,1
2,1,0,960,0
3,1,830,1850,1
3,2,0,1620,1
4,2,0,1860,1
3,1.5,0,1330,1
3,1,0,2120,1
3,2,0,2870,1
3,1,890,1850,1
4,1,900,1220,1
4,1,800,1950,1
3,1,680,2030,1
3,2,0,2060,1
3,1,0,1370,1
5,2,600,2940,1
4,1.5,0,1690,1
4,1,840,2430,1
3,1,0,1730,1
1,1,0,1150,0
2,1,0,1880,0
3,2,0,2710,1
3,2,0,2510,1
3,1,190,1400,1
6,1,900,1570,1
4,1,680,1710,1
4,2,0,2200,1
3,2,0,2140,1
4,1,1480,2500,1
2,1,0,1820,0
3,1,770,1740,1
3,3,0,1780,1
2,1,0,1800,0
3,2,0,2150,1
5,2,0,2510,1
7,2,1700,4470,1
3,1,500,2460,1
4,2,0,2120,1
3,2,0,2550,1
3,1,0,2730,1
4,2,0,2790,1
3,1,530,1550,1
4,2,910,2580,1
3,1,0,1470,1
4,2,770,1470,1
3,1,140,1000,1
3,1,0,1540,1
3,1,680,1230,1
3,2,0,1270,1
5,1,970,2140,1
2,1,110,1700,0
2,2,570,3760,0
2,2,570,3760,0
4,1,1020,1490,1
3,1,0,1670,1
3,1,0,1100,1
4,1.5,600,2170,1
3,1,0,1260,1
3,1,0,2020,1
3,1,1280,2430,1
5,1,970,2500,1
4,2.5,0,2020,1
2,1,0,2030,0
3,1,640,2090,1
3,1,0,1760,1
2,2,0,1360,0
2,1,140,1640,0
4,2,900,1300,1
4,1,960,1920,1
2,1,370,1150,0
6,1,1790,2490,1
3,2,0,1880,1
2,1,400,1980,0
3,1,0,1700,1
3,2,0,2140,1
2,1,500,2840,0
3,2,0,1990,1
3,2,600,3430,1
3,1,0,1050,1
3,2,0,1780,1
3,3,0,1470,1
3,1,0,1880,1
3,1,380,2160,1
3,1,980,2150,1
4,1.5,1060,1650,1
2,1.5,560,1660,0
4,2,0,1420,1
3,1,0,3180,1
2,1,0,1310,0
4,2,0,1000,1
2,2,140,1430,0
3,2,0,2800,1
4,1,1320,2700,1
4,2,0,1910,1
3,1.5,0,1270,1
4,2,0,2470,1
2,3,0,1430,0
5,1,1110,1780,1
3,2,0,2190,1
3,1,740,2420,1
4,1,720,1820,1
4,1,1230,2710,1
3,1,780,1760,1
4,2,0,2670,1
4,1,730,2040,1
4,1,800,1590,1
3,1,1240,3150,1
3,1,0,2000,1
2,1,0,1370,0
3,1,0,1850,1
3,2,610,2390,1
3,1,0,1040,1
4,1,0,1220,1
4,1,1670,2960,1
2,1,0,1220,0
4,1,1200,3070,1
4,1,800,1840,1
4,1,0,950,1
3,1.5,0,1140,1
4,1,0,2400,1
3,1,0,2040,1
2,1,0,1170,0
3,1,0,1240,1
3,2,990,1370,1
3,1,0,2570,1
6,1,0,1170,1
4,1,850,1450,1
3,2,0,1890,1
4,2.5,600,3250,1
3,1,370,1860,1
3,2,0,1765,1
3,1,480,1890,1
3,1,0,1940,1
2,1.5,100,1740,0
3,2,0,1560,1
3,1,0,1180,1
3,1,0,820,1
2,1,0,1290,0
5,2,890,2540,1
2,1,240,1990,0
4,2,870,2810,1
4,1.5,0,1440,1
3,1,600,1760,1
2,2,0,2510,0
4,1,910,2050,1
4,2,0,2840,1
5,1.5,0,1700,1
3,1,0,1250,1
4,2,0,3370,1
3,1,0,2230,1
2,1,0,1910,0
5,2,760,2160,1
2,1.5,0,1560,0
3,2,0,2160,1
5,1,720,1880,1
3,1,350,1440,1
3,2,0,2100,1
4,2,0,3530,1
2,1,0,970,0
3,2,0,1980,1
3,1,150,990,1
4,2,0,3250,1
4,2,0,3210,1
3,1,0,2440,1
2,1.5,0,2040,0
3,1,0,1520,1
4,1,670,2490,1
5,1,1360,2020,1
4,2,890,1800,1
6,2,0,2680,1
4,2,0,2760,1
3,1,440,1430,1
4,1,1060,1290,1
3,1,0,2080,1
3,2,0,2210,1
3,1,0,1320,1
2,1.5,890,1590,0
4,1,1360,2670,1
2,1,0,1554,0
4,2,0,2990,1
2,1,0,1740,0
3,1,0,1340,1
3,2,0,1360,1
4,2,680,2250,1
3,1,0,2510,1
4,1,920,1670,1
2,1,0,1130,0
3,2,620,2040,1
3,1,0,1720,1
3,1,0,1180,1
4,2,0,4220,1
2,1,0,1250,0
4,1,1570,2430,1
5,2,810,3440,1
3,1,520,1550,1
5,2,0,2070,1
4,1,0,1120,1
4,1.5,380,1790,1
2,1,50,1500,0
4,1.5,1320,1540,1
3,1,750,2160,1
3,2,0,1880,1
4,1,1580,2050,1
3,1,660,1700,1
5,1,1200,2120,1
3,2,0,2840,1
3,1,0,1470,1
3,2,0,1910,1
5,2,0,2910,1
3,1,1150,2500,1
2,3,0,1140,0
3,2,0,1940,1
4,2,0,2910,1
4,1,1200,2240,1
4,1,920,2110,1
5,1,0,1560,1
4,1,1790,3260,1
1,1,250,1230,0
3,1,730,1770,1
3,2,0,1500,1
4,2,0,2400,1
3,2,0,1940,1
3,2,0,1860,1
3,2,0,2030,1
3,1,1000,1760,1
3,1.5,0,1590,1
4,2,0,2280,1
3,1,0,1420,1
3,1,0,1760,1
5,1,910,1180,1
2,1,0,1660,0
3,1,0,1920,1
2,2,0,3050,0
3,1,0,1210,1
3,1.5,0,1270,1
4,1,780,1560,1
4,1.5,780,1940,1
4,1.5,720,2140,1
3,2,0,3170,1
4,1,580,1970,1
3,1,1090,2130,1
3,2,0,2840,1
4,1,850,1500,1
3,1,0,1980,1
4,2,0,2910,1
2,1,0,2270,0
4,1,0,1480,1
2,1,460,1270,0
5,2.5,0,1780,1
3,1,0,2180,1
5,2,0,1610,1
4,1,1080,1670,1
3,2,0,2080,1
3,1,0,2210,1
4,2,600,2410,1
2,1,0,1390,0
3,2,0,3030,1
4,2,0,3030,1
3,1,0,1460,1
3,2,0,2020,1
3,1,0,1640,1
4,2,0,4130,1
3,2,800,1990,1
3,1.5,720,2270,1
4,1,0,1620,1
3,2,1000,2100,1
4,1,1330,1900,1
3,1,600,1700,1
6,1.5,210,1710,1
5,1.5,0,2300,1
5,1.5,0,2300,1
3,1,0,1670,1
2,2,0,2220,0
3,2,700,2160,1
5,1,840,2270,1
5,2,2550,3290,1
4,1.5,0,1450,1
3,1,0,1690,1
3,2,0,2500,1
3,3,0,1310,1
4,2,0,2110,1
3,1,300,1290,1
4,2,670,2090,1
5,2,0,1390,1
3,1,0,1470,1
1,1,0,1140,0
4,2,0,4540,1
4,1,580,1730,1
3,1,360,1460,1
3,1.5,0,1400,1
3,1,0,1900,1
4,2,0,3730,1
3,1,0,1770,1
5,1,1320,1890,1
3,1,0,1520,1
3,2,0,2090,1
4,2,0,3450,1
2,1,400,1310,0
3,2,0,2010,1
3,2,0,2470,1
4,1,0,1460,1
4,1,1400,1840,1
4,1,1000,1820,1
4,2,0,3000,1
4,2,540,2000,1
3,1,450,2210,1
3,1,530,1870,1
3,1,0,1200,1
4,1,0,1420,1
2,1,0,1070,0
3,1,0,1610,1
5,2,0,2150,1
3,2,0,1620,1
3,1,1600,2550,1
10,2,1060,1810,1
3,2,0,3710,1
3,1,0,1770,1
5,2,0,2580,1
3,2,830,2730,1
3,1.5,0,1170,1
4,2,0,3490,1
3,1,0,1530,1
6,1,2220,2660,1
4,1,1030,1840,1
3,2,0,1920,1
2,1.5,0,1520,0
2,1,0,1160,0
3,2,550,1580,1
3,3,180,1440,1
4,1.5,150,1390,1
4,2,630,2600,1
3,1,480,1370,1
4,2.5,0,3680,1
1,1,830,1100,0
3,2,0,2700,1
4,1,1060,1970,1
4,1.5,1320,1710,1
4,2,0,2240,1
3,1,800,1600,1
2,1,0,1170,0
4,1,940,1320,1
4,2,0,3310,1
3,1,700,1900,1
2,1,0,1700,0
3,1,420,1550,1
2,1,0,1010,0
2,1,0,2305,0
2,1,0,1290,0
3,1,0,1290,1
3,2,240,2220,1
3,2,0,1610,1
3,1.5,0,1510,1
4,3,520,1490,1
3,3,0,1370,1
3,1,400,1360,1
3,1,0,2110,1
3,2,610,1740,1
4,2,0,2480,1
4,1,0,3380,1
3,1.5,0,960,1
3,3,0,1381,1
3,1,0,1540,1
8,1,1310,1380,1
3,2,0,2200,1
3,1,0,1300,1
3,1,530,1830,1
3,1,500,1640,1
3,1,0,1830,1
3,1,720,1680,1
3,1,0,1350,1
4,1,1270,1960,1
3,1.5,0,1390,1
3,1,0,1020,1
4,2,0,2260,1
3,1.5,0,1620,1
4,2,0,2800,1
3,1,790,1090,1
3,2,0,2290,1
4,1,340,1850,1
4,1.5,800,2100,1
3,1,810,1910,1
2,1,600,1790,0
4,1.5,0,1590,1
3,2,550,4120,1
3,2,0,2970,1
3,2,530,2600,1
3,1,0,1530,1
7,2,870,2010,1
4,2,0,1210,1
4,2,0,1890,1
4,2,0,3920,1
4,1.5,800,1640,1
3,2,0,1670,1
3,1,0,2500,1
3,2,0,3770,1
2,1,0,1530,0
2,1,0,1530,0
3,1,1000,1650,1
4,2,0,2740,1
2,1,1280,1390,0
4,1,960,1910,1
4,1,1000,2670,1
3,1,650,1510,1
3,1,0,1690,1
2,1,0,1290,0
3,2,0,2970,1
3,1,0,1160,1
4,1.5,0,1490,1
3,1,500,1950,1
4,2,0,3080,1
3,1,0,1200,1
4,2,0,3070,1
4,2,0,2460,1
3,1,0,1640,1
3,1,0,1500,1
4,2,0,2650,1
4,2,0,2490,1
5,1,1950,3220,1
4,1,0,2390,1
3,1,0,1890,1
4,1,1090,2060,1
3,1,0,1100,1
4,2,0,3140,1
4,2,0,2480,1
3,1,510,1510,1
4,2,0,3270,1
3,2,0,2640,1
3,1,0,1400,1
2,3,0,1300,0
3,1,450,1920,1
4,1,0,1550,1
3,1,700,1340,1
3,1,100,1540,1
4,1,400,1000,1
4,2,0,2250,1
4,1.5,600,1780,1
4,2,0,2260,1
3,1,0,1350,1
4,1,450,940,1
4,1.5,700,1520,1
4,1,1050,1540,1
3,1,1730,3010,1
3,2,0,1830,1
4,2,600,1330,1
3,1,0,1120,1
3,1,0,1010,1
3,2,140,2120,1
4,2,0,1760,1
3,1,0,1580,1
3,1,1480,2700,1
4,2,0,1690,1
3,1,0,1630,1
3,2,0,1560,1
4,1,720,1540,1
3,1,530,1940,1
4,2,650,1450,1
4,1,600,1810,1
4,2,0,2400,1
3,1,820,2050,1
3,2,0,2280,1
4,1,0,1140,1
3,1,0,1580,1
5,2,690,2080,1
4,2,1340,3020,1
2,1,680,1750,0
3,1,0,1980,1
3,2,0,1440,1
4,1,0,2000,1
3,1,700,1930,1
4,1,480,1330,1
3,1,440,2050,1
3,1,0,1440,1
2,1,290,1680,0
2,1,0,1130,0
2,2,0,1640,0
4,2,0,2210,1
3,1,0,1190,1
1,1,0,1260,0
4,1,0,2280,1
2,1,0,2310,0
4,2,0,1980,1
4,1,980,1940,1
3,1.5,0,1550,1
4,2,0,2310,1
3,1,0,1080,1
5,1.5,1100,1280,1
3,1,0,2980,1
4,2,0,2740,1
3,1,0,960,1
3,2,800,3150,1
3,2,0,2420,1
5,1,1060,1920,1
4,2,0,2760,1
4,2,1060,2560,1
6,2,0,2410,1
4,1,0,1340,1
3,1,800,2220,1
4,1,300,1780,1
2,1,0,1810,0
2,1.5,860,2140,0
3,1,1000,2380,1
4,2,0,1560,1
4,2,0,1340,1
3,2,0,2750,1
4,1,730,1770,1
2,1,760,1760,0
4,2,0,4730,1
2,1,0,1770,0
3,1,150,1860,1
3,2,0,2580,1
3,2,0,3540,1
3,1,440,1720,1
0,1,0,1620,0
3,1,0,1490,1
2,1,590,4270,0
3,2,0,2720,1
3,2,0,2120,1
3,2,0,1220,1
4,1,0,1720,1
2,3,0,1330,0
3,2,0,1870,1
6,2,940,2870,1
3,2,500,1780,1
3,1,0,2540,1
5,1,862,2720,1
4,1.5,0,1360,1
5,2,1120,1360,1
4,1.5,850,1620,1
4,1,260,3100,1
4,1,670,2110,1
3,1,570,1710,1
5,1,0,2780,1
3,1,0,1690,1
3,2,350,1070,1
4,1,480,2310,1
5,1,300,1490,1
4,2,0,1960,1
5,1,730,1820,1
4,1,700,1310,1
4,2,980,2640,1
2,1,0,1080,0
3,1,0,2780,1
3,1,0,1090,1
5,1,1260,2590,1
4,2,0,3940,1
3,1,1220,1870,1
3,1,580,2090,1
3,1,0,2180,1
4,1,0,1390,1
2,1,610,2050,0
4,2,0,2370,1
3,1,0,1190,1
4,2,0,3390,1
3,2,0,2090,1
3,1,0,1430,1
2,1,0,1320,0
3,1,600,1810,1
2,1,0,1120,0
3,1,0,1400,1
3,3,0,1260,1
3,1,130,1220,1
2,1,910,1680,0
5,2,0,1510,1
4,1.5,0,1540,1
5,1,1070,2250,1
4,2,0,2190,1
4,2,0,2620,1
4,2,0,2760,1
5,1,1450,2810,1
3,1,910,1850,1
3,1,880,1750,1
4,1,540,1840,1
2,1,0,1890,0
3,1.5,200,1540,1
5,2,0,2070,1
3,1,0,1020,1
3,1,340,1930,1
2,1,630,1330,0
4,2,0,2120,1
3,3,0,1380,1
3,1,360,2000,1
3,1,0,1460,1
4,2,0,1650,1
3,1,0,1600,1
3,1,380,1600,1
4,1,350,1560,1
4,1.5,1000,1970,1
4,2,0,3820,1
5,1,1370,1660,1
4,2,0,2180,1
4,2,0,1540,1
4,2,0,5080,1
3,2,0,1490,1
2,1,0,1420,0
4,1,1040,1680,1
4,1,640,2020,1
3,1,400,1280,1
4,1.5,1030,2500,1
3,1,550,1840,1
1,1,0,1520,0
3,2,0,2200,1
2,1,0,940,0
3,2,260,2320,1
2,1,0,1370,0
3,1,360,1980,1
2,1,190,1280,0
2,1,280,1380,0
4,1.5,1060,1960,1
5,1,1000,1660,1
4,2,0,2260,1
3,1,400,1750,1
3,2,0,1710,1
4,1,450,1820,1
4,1,450,1820,1
3,2,910,3540,1
4,1,800,2210,1
4,1.5,760,1970,1
3,1,550,1640,1
4,2,280,2490,1
3,1.5,0,1280,1
4,1,980,1630,1
4,2,0,2010,1
4,2,1100,3100,1
4,1,500,1810,1
4,2,0,3170,1
3,1,0,1760,1
4,1,0,3000,1
4,1,0,1250,1
6,1.5,800,1720,1
4,2,0,2820,1
3,1,240,1630,1
4,2,0,2350,1
3,1,560,1400,1
3,2,1050,1760,1
2,1,0,1310,0
3,1.5,960,1630,1
4,1,1030,2330,1
3,1,0,1780,1
2,1,0,1280,0
3,1,900,2230,1
4,1,1000,2190,1
3,1,0,2110,1
2,1,0,1280,0
4,2,0,3680,1
2,2,200,1160,0
2,2,0,1070,0
2,1.5,0,2040,0
3,2,0,3340,1
3,2,370,1420,1
3,1.5,0,1460,1
4,1.5,0,1440,1
2,1,0,1640,0
4,1.5,0,1240,1
3,1,0,1950,1
4,2,0,2540,1
3,1,600,2040,1
3,1.5,0,2460,1
3,1,0,1030,1
3,2,0,1540,1
3,1,450,1440,1
2,1,600,2480,0
3,1,0,1460,1
4,2,0,2510,1
3,1.5,0,1450,1
3,1,620,1660,1
3,2,700,1800,1
3,1,0,1410,1
4,2,0,1620,1
3,1,540,2090,1
3,2,0,1890,1
3,3,0,1480,1
5,2,0,2800,1
3,2,0,1500,1
4,2,670,4320,1
3,2,0,2760,1
3,1,800,1630,1
4,1,0,1280,1
3,1,140,2460,1
2,1,0,1460,0
4,1.5,0,3280,1
5,1.5,1280,1950,1
3,1,0,1240,1
3,2,0,1630,1
3,2,120,1445,1
3,2,0,1760,1
5,2,750,1480,1
5,2,1420,3210,1
3,1,0,1440,1
2,3,0,1240,0
4,2,0,2793,1
4,2,0,2810,1
3,1,590,1170,1
3,3,0,1570,1
3,2,0,2100,1
4,2,0,2475,1
4,2,0,2950,1
3,3,0,1510,1
4,2,0,2530,1
5,2,0,3180,1
3,1,0,1860,1
3,1,0,1410,1
3,2,0,2670,1
4,2,0,2070,1
4,2,0,3050,1
3,2,0,2250,1
3,2.5,80,1620,1
3,3,0,1270,1
5,2,0,3570,1
2,2,240,1060,0
4,2,0,1810,1
3,1,0,1300,1
4,2,0,2150,1
3,2,0,1610,1
5,2,0,2190,1
3,2,0,1410,1
3,2,0,1540,1
6,2,0,1400,1
4,2,790,2850,1
4,2,740,2790,1
3,3,0,1430,1
2,3,0,980,0
3,3,0,1650,1
3,3,0,1440,1
4,2,0,2790,1
4,2,0,2330,1
3,2,200,998,1
4,2,0,2070,1
4,3,0,1990,1
3,1,0,2384,1
3,2,290,1070,1
5,2,1300,4590,1
4,2,0,2520,1
4,2,800,1770,1
3,2,0,1445,1
2,2,0,1470,0
3,1,0,2380,1
4,2,0,2575,1
5,2,0,3320,1
3,2,480,1400,1
5,2,0,2590,1
3,1,0,2010,1
4,2,0,1840,1
4,2,0,2010,1
5,1,1580,1930,1
3,2,0,3110,1
4,2,780,3350,1
6,2,0,3210,1
2,3,0,1300,0
2,2,210,1250,0
4,2,0,2310,1
2,3,0,1280,0
4,2,0,2300,1
3,3,0,1090,1
4,2,0,2790,1
4,2,0,2150,1
3,2,0,1398,1
4,2,0,2040,1
3,2,190,1630,1
5,2,480,2160,1
4,2,0,1890,1
2,3,0,1510,0
2,3,0,1570,0
4,2,0,2210,1
4,2,0,2475,1
3,2,1090,2130,1
2,3,0,1110,0
3,2,690,1720,1
3,3,0,1680,1
5,2,0,1930,1
6,2,1360,2100,1
4,2,0,3010,1
3,2.5,0,2150,1
3,2,0,1584,1
2,3,0,1360,0
4,2,0,2750,1
2,2,90,1430,0
3,2,0,2439,1
3,3,0,1310,1
4,1,1070,2240,1
4,2,710,2970,1
3,2,0,2197,1
5,2,740,2770,1
4,2,0,1290,1
3,2,0,2029,1
4,2,380,3070,1
5,2,860,1780,1
5,2,0,2970,1
2,2,90,1240,0
3,2,260,1440,1
3,2,0,1940,1
3,2,240,1260,1
4,2,946,4362,1
2,2,0,1030,0
3,2,0,3080,1
3,2,0,1443,1
4,2,0,2620,1
3,2,500,3740,1
3,2,0,1800,1
2,2,0,1540,0
3,2,0,2070,1
4,2,400,2000,1
3,3,0,1290,1
2,2,0,1120,0
4,2,0,3730,1
4,2,0,2580,1
4,2,0,2050,1
4,2,0,3010,1
3,2,170,2150,1
4,2,0,1580,1
2,2,190,1250,0
3,2,130,1400,1
5,2,1420,4420,1
4,2,0,2720,1
4,2,0,3690,1
4,2,0,1691,1
5,2,370,1720,1
4,1,0,1180,1
3,3,80,1620,1
